ADDRESSLINE1,CITY,CONTACTFIRSTNAME,CONTACTLASTNAME,COUNTRY,CUSTOMERNAME,DEALSIZE,MONTH_ID,MSRP,ORDERDATE,ORDERLINENUMBER,ORDERNUMBER,PHONE,PRICEEACH,PRODUCTCODE,PRODUCTLINE,QTR_ID,QUANTITYORDERED,SALES,STATUS,TERRITORY2,YEAR_ID
Fauntleroy Circus,Manchester,Victoria,Ashworth,UK,"AV Stores, Co.",Small,3,71,3/18/2003 0:00,9,10110,(171) 555-1555,61.29,S18_4933,Classic Cars,1,42,2574.18,Shipped,EMEA,2003
8489 Strong St.,Las Vegas,Sue,King,USA,Signal Gift Stores,Small,5,71,5/21/2003 0:00,8,10124,7025551838,57.73,S18_4933,Classic Cars,2,23,1327.79,Shipped,NORTHAME,2003
201 Miller Street,North Sydney,Anna,O'Hara,Australia,"Anna's Decorations, Ltd",Small,9,71,9/11/2003 0:00,2,10148,02 9936 8555,81.25,S18_4933,Classic Cars,3,29,2356.25,Shipped,AUSTRALIA,2003
Smagsloget 45,Aaarhus,Palle,Ibsen,Denmark,Heintze Collectables,Small,10,71,10/17/2003 0:00,1,10161,86 21 3555,80.54,S18_4933,Classic Cars,4,25,2013.5,Shipped,EMEA,2003
Via Ludovico il Moro 22,Bergamo,Giovanni,Rovelli,Italy,Rovelli Gifts,Small,11,71,11/5/2003 0:00,15,10173,035-640555,71.98,S18_4933,Classic Cars,4,39,2807.22,Shipped,EMEA,2003
5677 Strong St.,San Rafael,Valarie,Nelson,USA,Mini Gifts Distributors Ltd.,Medium,11,71,11/12/2003 0:00,12,10182,4155551450,69.84,S18_4933,Classic Cars,4,44,3072.96,Shipped,NORTHAME,2003
7 Allen Street,Glen Waverly,Sean,Connery,Australia,"Australian Collectables, Ltd",Small,11,71,11/21/2003 0:00,16,10193,61-9-3844-6555,76.26,S18_4933,Classic Cars,4,25,1906.5,Shipped,AUSTRALIA,2003
4092 Furth Circle,NYC,Jeff,Young,USA,Muscle Machine Inc,Medium,12,71,12/2/2003 0:00,6,10204,2125557413,76.26,S18_4933,Classic Cars,4,45,3431.7,Shipped,NORTHAME,2003
120 Hanover Sq.,London,Thomas,Hardy,UK,"Double Decker Gift Stores, Ltd",Small,1,71,1/22/2004 0:00,2,10213,(171) 555-7555,83.39,S18_4933,Classic Cars,1,25,2084.75,Shipped,EMEA,2004
"2, rue du Commerce",Lyon,Mary,Saveley,France,"Saveley & Henriot, Co.",Small,3,71,3/2/2004 0:00,12,10227,78.32.5555,57.73,S18_4933,Classic Cars,1,37,2136.01,Shipped,EMEA,2004
"24, place Kluber",Strasbourg,Frederique,Citeaux,France,Mini Caravy,Small,4,71,4/13/2004 0:00,4,10241,88.60.1555,66.99,S18_4933,Classic Cars,2,30,2009.7,Shipped,EMEA,2004
4092 Furth Circle,NYC,Jeff,Young,USA,Muscle Machine Inc,Small,7,71,7/7/2004 0:00,1,10267,2125557413,75.55,S18_4933,Classic Cars,3,36,2719.8,Shipped,NORTHAME,2004
"C/ Moralzarzal, 86",Madrid,Diego,Freyre,Spain,Euro Shopping Channel,Small,8,71,8/9/2004 0:00,1,10279,(91) 555 94 44,60.58,S18_4933,Classic Cars,3,26,1575.08,Shipped,EMEA,2004
Village Close - 106 Linden Road Sandown,Singapore,Wendy,Victorino,Singapore,Handji Gifts& Co,Small,9,71,9/1/2004 0:00,7,10288,+65 224 1555,73.41,S18_4933,Classic Cars,3,23,1688.43,Shipped,ASIA,2004
Berkeley Gardens 12  Brewery,Liverpool,Elizabeth,Devon,UK,"UK Collectables, Ltd.",Small,10,71,10/6/2003 0:00,3,10302,(171) 555-2282,72.7,S18_4933,Classic Cars,4,23,1672.1,Shipped,EMEA,2003
"C/ Moralzarzal, 86",Madrid,Diego,Freyre,Spain,Euro Shopping Channel,Small,10,71,10/16/2004 0:00,2,10311,(91) 555 94 44,66.99,S18_4933,Classic Cars,4,25,1674.75,Shipped,EMEA,2004
Fauntleroy Circus,Manchester,Victoria,Ashworth,UK,"AV Stores, Co.",Medium,11,71,11/17/2004 0:00,3,10332,(171) 555-1555,100.0,S18_4933,Classic Cars,4,21,3472.98,Shipped,EMEA,2004
"12, rue des Bouchers",Marseille,Laurence,Lebihan,France,Marseille Mini Autos,Small,11,71,11/25/2004 0:00,5,10344,91.24.4555,63.43,S18_4933,Classic Cars,4,26,1649.18,Shipped,EMEA,2004
78934 Hillside Dr.,Pasadena,Julie,Young,USA,Toys4GrownUps.com,Medium,1,71,1/12/2005 0:00,9,10367,6265557265,85.25,S18_4933,Classic Cars,1,44,3751.0,Resolved,NORTHAME,2005
"C/ Moralzarzal, 86",Madrid,Diego,Freyre,Spain,Euro Shopping Channel,Medium,2,71,2/16/2005 0:00,2,10380,(91) 555 94 44,100.0,S18_4933,Classic Cars,1,24,4536.0,Shipped,EMEA,2005
3086 Ingle Ln.,San Jose,Sue,Frick,USA,The Sharp Gifts Warehouse,Medium,4,71,4/22/2005 0:00,4,10407,4085553659,66.99,S18_4933,Classic Cars,2,66,4421.34,On Hold,NORTHAME,2005
"Monitor Money Building, 815 Pacific Hwy",Chatswood,Adrian,Huxley,Australia,Souveniers And Things Co.,Small,5,71,5/29/2005 0:00,7,10420,+61 2 9495 8555,57.73,S18_4933,Classic Cars,2,36,2078.28,In Process,AUSTRALIA,2005
Fauntleroy Circus,Manchester,Victoria,Ashworth,UK,"AV Stores, Co.",Medium,3,73,3/18/2003 0:00,13,10110,(171) 555-1555,85.25,S24_1046,Classic Cars,1,36,3069.0,Shipped,EMEA,2003
8489 Strong St.,Las Vegas,Sue,King,USA,Signal Gift Stores,Small,5,73,5/21/2003 0:00,12,10124,7025551838,77.9,S24_1046,Classic Cars,2,22,1713.8,Shipped,NORTHAME,2003
201 Miller Street,North Sydney,Anna,O'Hara,Australia,"Anna's Decorations, Ltd",Small,9,73,9/11/2003 0:00,6,10148,02 9936 8555,60.26,S24_1046,Classic Cars,3,25,1506.5,Shipped,AUSTRALIA,2003
Smagsloget 45,Aaarhus,Palle,Ibsen,Denmark,Heintze Collectables,Small,10,73,10/17/2003 0:00,5,10161,86 21 3555,72.76,S24_1046,Classic Cars,4,37,2692.12,Shipped,EMEA,2003
25593 South Bay Ln.,Bridgewater,Julie,King,USA,Gift Depot Inc.,Small,11,73,11/5/2003 0:00,3,10172,2035552570,75.69,S24_1046,Classic Cars,4,32,2422.08,Shipped,NORTHAME,2003
5677 Strong St.,San Rafael,Valarie,Nelson,USA,Mini Gifts Distributors Ltd.,Medium,11,73,11/12/2003 0:00,16,10182,4155551450,74.22,S24_1046,Classic Cars,4,47,3488.34,Shipped,NORTHAME,2003
2304 Long Airport Avenue,Nashua,Valarie,Young,USA,Online Diecast Creations Co.,Small,11,73,11/20/2003 0:00,4,10192,6035558647,69.82,S24_1046,Classic Cars,4,37,2583.34,Shipped,NORTHAME,2003
4092 Furth Circle,NYC,Jeff,Young,USA,Muscle Machine Inc,Small,12,73,12/2/2003 0:00,10,10204,2125557413,62.47,S24_1046,Classic Cars,4,20,1249.4,Shipped,NORTHAME,2003
"C/ Moralzarzal, 86",Madrid,Diego,Freyre,Spain,Euro Shopping Channel,Medium,1,73,1/16/2004 0:00,3,10212,(91) 555 94 44,82.31,S24_1046,Classic Cars,1,41,3374.71,Shipped,EMEA,2004
361 Furth Circle,San Diego,Valarie,Thompson,USA,Collectable Mini Designs Co.,Small,2,73,2/26/2004 0:00,1,10226,7605558146,60.26,S24_1046,Classic Cars,1,21,1265.46,Shipped,NORTHAME,2004
"24, place Kluber",Strasbourg,Frederique,Citeaux,France,Mini Caravy,Small,4,73,4/13/2004 0:00,8,10241,88.60.1555,76.43,S24_1046,Classic Cars,2,22,1681.46,Shipped,EMEA,2004
4092 Furth Circle,NYC,Jeff,Young,USA,Muscle Machine Inc,Medium,7,73,7/7/2004 0:00,5,10267,2125557413,80.1,S24_1046,Classic Cars,3,40,3204.0,Shipped,NORTHAME,2004
"C/ Moralzarzal, 86",Madrid,Diego,Freyre,Spain,Euro Shopping Channel,Small,8,73,8/9/2004 0:00,5,10279,(91) 555 94 44,74.96,S24_1046,Classic Cars,3,32,2398.72,Shipped,EMEA,2004
Village Close - 106 Linden Road Sandown,Singapore,Wendy,Victorino,Singapore,Handji Gifts& Co,Small,9,73,9/1/2004 0:00,11,10288,+65 224 1555,66.14,S24_1046,Classic Cars,3,36,2381.04,Shipped,ASIA,2004
"Drammensveien 126 A, PB 744 Sentrum",Oslo,Jan,Klaeboe,Norway,"Norway Gifts By Mail, Co.",Small,10,73,10/5/2003 0:00,1,10301,+47 2212 1555,72.02,S24_1046,Classic Cars,4,27,1944.54,Shipped,EMEA,2003
"C/ Moralzarzal, 86",Madrid,Diego,Freyre,Spain,Euro Shopping Channel,Small,10,73,10/16/2004 0:00,6,10311,(91) 555 94 44,87.45,S24_1046,Classic Cars,4,26,2273.7,Shipped,EMEA,2004
1785 First Street,New Bedford,Violeta,Benitez,USA,FunGiftIdeas.com,Small,11,73,11/4/2004 0:00,3,10321,5085552555,70.55,S24_1046,Classic Cars,4,30,2116.5,Shipped,NORTHAME,2004
Fauntleroy Circus,Manchester,Victoria,Ashworth,UK,"AV Stores, Co.",Small,11,73,11/17/2004 0:00,4,10332,(171) 555-1555,56.84,S24_1046,Classic Cars,4,23,1307.32,Shipped,EMEA,2004
"12, rue des Bouchers",Marseille,Laurence,Lebihan,France,Marseille Mini Autos,Small,11,73,11/25/2004 0:00,7,10344,91.24.4555,59.53,S24_1046,Classic Cars,4,29,1726.37,Shipped,EMEA,2004
78934 Hillside Dr.,Pasadena,Julie,Young,USA,Toys4GrownUps.com,Small,1,73,1/12/2005 0:00,10,10367,6265557265,60.37,S24_1046,Classic Cars,1,21,1267.77,Resolved,NORTHAME,2005
"C/ Moralzarzal, 86",Madrid,Diego,Freyre,Spain,Euro Shopping Channel,Medium,2,73,2/16/2005 0:00,3,10380,(91) 555 94 44,100.0,S24_1046,Classic Cars,1,34,3441.82,Shipped,EMEA,2005
3086 Ingle Ln.,San Jose,Sue,Frick,USA,The Sharp Gifts Warehouse,Small,4,73,4/22/2005 0:00,8,10407,4085553659,76.43,S24_1046,Classic Cars,2,26,1987.18,On Hold,NORTHAME,2005
"Monitor Money Building, 815 Pacific Hwy",Chatswood,Adrian,Huxley,Australia,Souveniers And Things Co.,Medium,5,73,5/29/2005 0:00,11,10420,+61 2 9495 8555,64.67,S24_1046,Classic Cars,2,60,3880.2,In Process,AUSTRALIA,2005
"C/ Moralzarzal, 86",Madrid,Diego,Freyre,Spain,Euro Shopping Channel,Small,1,57,1/31/2003 0:00,6,10104,(91) 555 94 44,55.49,S24_1444,Classic Cars,1,35,1942.15,Shipped,EMEA,2003
5905 Pompton St.,NYC,Maria,Hernandez,USA,Classic Legends Inc.,Medium,4,57,4/4/2003 0:00,2,10115,2125558493,69.36,S24_1444,Classic Cars,2,47,3259.92,Shipped,NORTHAME,2003
4092 Furth Circle,NYC,Jeff,Young,USA,Muscle Machine Inc,Small,6,57,6/3/2003 0:00,8,10127,2125557413,60.69,S24_1444,Classic Cars,2,20,1213.8,Shipped,NORTHAME,2003
"Software Engineering Center, SEC Oy",Espoo,Kalle,Suominen,Finland,Suominen Souveniers,Small,8,57,8/1/2003 0:00,2,10141,+358 9 8045 555,54.33,S24_1444,Classic Cars,3,20,1086.6,Shipped,EMEA,2003
31 Duncan St. West End,South Brisbane,Tony,Calaghan,Australia,"Australian Gift Network, Co",Small,9,57,9/25/2003 0:00,4,10152,61-7-3844-6555,65.31,S24_1444,Classic Cars,3,25,1632.75,Shipped,AUSTRALIA,2003
"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Eric,Natividad,Singapore,"Dragon Souveniers, Ltd.",Small,10,57,10/22/2003 0:00,9,10165,+65 221 7555,69.36,S24_1444,Classic Cars,4,25,1734.0,Shipped,ASIA,2003
Strada Provinciale 124,Reggio Emilia,Maurizio,Moroni,Italy,L'ordine Souveniers,Small,11,57,11/6/2003 0:00,8,10176,0522-556555,68.78,S24_1444,Classic Cars,4,27,1857.06,Shipped,EMEA,2003
"C/ Romero, 33",Sevilla,Jose Pedro,Roel,Spain,"Iberia Gift Imports, Corp.",Small,11,57,11/14/2003 0:00,3,10184,(95) 555 82 82,60.11,S24_1444,Classic Cars,4,31,1863.41,Shipped,EMEA,2003
3758 North Pendale Street,White Plains,Steve,Frick,USA,Mini Classics,Small,11,57,11/25/2003 0:00,3,10195,9145554562,66.47,S24_1444,Classic Cars,4,44,2924.68,Shipped,NORTHAME,2003
6251 Ingle Ln.,Boston,Valarie,Franco,USA,Diecast Collectables,Small,12,57,12/9/2003 0:00,4,10207,6175552555,46.82,S24_1444,Classic Cars,4,49,2294.18,Shipped,NORTHAME,2003
25 Maiden Lane,Dublin,Dean,Cassidy,Ireland,"Clover Collections, Co.",Small,2,57,2/12/2004 0:00,8,10220,+353 1862 1555,56.07,S24_1444,Classic Cars,1,26,1457.82,Shipped,EMEA,2004
Lyonerstr. 34,Frankfurt,Roland,Keitel,Germany,"Blauer See Auto, Co.",Small,3,57,3/15/2004 0:00,6,10230,+49 69 66 90 2555,54.33,S24_1444,Classic Cars,1,36,1955.88,Shipped,EMEA,2004
"C/ Moralzarzal, 86",Madrid,Diego,Freyre,Spain,Euro Shopping Channel,Small,5,57,5/5/2004 0:00,2,10246,(91) 555 94 44,52.6,S24_1444,Classic Cars,2,44,2314.4,Shipped,EMEA,2004
Village Close - 106 Linden Road Sandown,Singapore,Wendy,Victorino,Singapore,Handji Gifts& Co,Small,6,57,6/15/2004 0:00,1,10259,+65 224 1555,46.82,S24_1444,Classic Cars,2,28,1310.96,Shipped,ASIA,2004
5677 Strong St.,San Rafael,Valarie,Nelson,USA,Mini Gifts Distributors Ltd.,Small,7,57,7/20/2004 0:00,2,10271,4155551450,64.74,S24_1444,Classic Cars,3,45,2913.3,Shipped,NORTHAME,2004
5677 Strong St.,San Rafael,Valarie,Nelson,USA,Mini Gifts Distributors Ltd.,Small,8,57,8/20/2004 0:00,11,10282,4155551450,46.82,S24_1444,Classic Cars,3,29,1357.78,Shipped,NORTHAME,2004
897 Long Airport Avenue,NYC,Kwai,Yu,USA,Land of Toys Inc.,Small,9,57,9/8/2004 0:00,5,10292,2125557818,53.75,S24_1444,Classic Cars,3,40,2150.0,Shipped,NORTHAME,2004
39323 Spinnaker Dr.,Cambridge,Marta,Hernandez,USA,Marta's Replicas Co.,Small,10,57,10/13/2004 0:00,2,10305,6175558555,61.85,S24_1444,Classic Cars,4,45,2783.25,Shipped,NORTHAME,2004
Smagsloget 45,Aaarhus,Palle,Ibsen,Denmark,Heintze Collectables,Small,10,57,10/22/2004 0:00,11,10314,86 21 3555,53.18,S24_1444,Classic Cars,4,44,2339.92,Shipped,EMEA,2004
2678 Kingston Rd.,NYC,Michael,Frick,USA,Vitachrome Inc.,Small,11,57,11/5/2004 0:00,14,10324,2125551500,69.16,S24_1444,Classic Cars,4,25,1729.0,Shipped,NORTHAME,2004
"265, boulevard Charonne",Paris,Marie,Bertrand,France,"La Corne D'abondance, Co.",Medium,11,57,11/20/2004 0:00,4,10336,(1) 42.34.2555,100.0,S24_1444,Classic Cars,4,45,5972.4,Shipped,EMEA,2004
4092 Furth Circle,NYC,Jeff,Young,USA,Muscle Machine Inc,Small,12,57,12/1/2004 0:00,4,10349,2125557413,47.4,S24_1444,Classic Cars,4,48,2275.2,Shipped,NORTHAME,2004
"C/ Moralzarzal, 86",Madrid,Diego,Freyre,Spain,Euro Shopping Channel,Small,12,57,12/10/2004 0:00,14,10358,(91) 555 94 44,60.76,S24_1444,Classic Cars,4,44,2673.44,Shipped,EMEA,2004
5677 Strong St.,San Rafael,Valarie,Nelson,USA,Mini Gifts Distributors Ltd.,Small,1,57,1/23/2005 0:00,12,10371,4155551450,97.27,S24_1444,Classic Cars,1,25,2431.75,Shipped,NORTHAME,2005
"C/ Moralzarzal, 86",Madrid,Diego,Freyre,Spain,Euro Shopping Channel,Small,2,57,2/22/2005 0:00,2,10383,(91) 555 94 44,91.76,S24_1444,Classic Cars,1,22,2018.72,Shipped,EMEA,2005
"C/ Moralzarzal, 86",Madrid,Diego,Freyre,Spain,Euro Shopping Channel,Small,3,57,3/15/2005 0:00,2,10394,(91) 555 94 44,50.29,S24_1444,Classic Cars,1,31,1558.99,Shipped,EMEA,2005
"C/ Moralzarzal, 86",Madrid,Diego,Freyre,Spain,Euro Shopping Channel,Small,5,57,5/3/2005 0:00,2,10412,(91) 555 94 44,52.6,S24_1444,Classic Cars,2,21,1104.6,Shipped,EMEA,2005
"67, rue des Cinquante Otages",Nantes,Janine,Labrune,France,La Rochelle Gifts,Small,5,57,5/31/2005 0:00,1,10425,40.67.8555,46.82,S24_1444,Classic Cars,2,55,2575.1,In Process,EMEA,2005
897 Long Airport Avenue,NYC,Kwai,Yu,USA,Land of Toys Inc.,Small,2,112,2/24/2003 0:00,3,10107,2125557818,100.0,S24_1578,Motorcycles,1,25,2845.75,Shipped,NORTHAME,2003
636 St Kilda Road,Melbourne,Peter,Ferguson,Australia,"Australian Collectors, Co.",Medium,4,112,4/29/2003 0:00,1,10120,03 9520 4555,98.05,S24_1578,Motorcycles,2,35,3431.75,Shipped,AUSTRALIA,2003
27 rue du Colonel Pierre Avia,Paris,Daniel,Da Cunha,France,Lyon Souveniers,Medium,7,112,7/1/2003 0:00,3,10134,+33 1 46 62 7555,93.54,S24_1578,Motorcycles,3,35,3273.9,Shipped,EMEA,2003
78934 Hillside Dr.,Pasadena,Julie,Young,USA,Toys4GrownUps.com,Medium,8,112,8/25/2003 0:00,7,10145,6265557265,95.8,S24_1578,Motorcycles,3,43,4119.4,Shipped,NORTHAME,2003
7734 Strong St.,San Francisco,Julie,Brown,USA,Corporate Gift Ideas Co.,Medium,10,112,10/10/2003 0:00,15,10159,6505551386,100.0,S24_1578,Motorcycles,4,44,5355.68,Shipped,NORTHAME,2003
9408 Furth Circle,Burlingame,Juri,Hirano,USA,Technics Stores Inc.,Medium,10,112,10/28/2003 0:00,2,10168,6505556809,100.0,S24_1578,Motorcycles,4,50,5747.5,Shipped,NORTHAME,2003
"184, chausse de Tournai",Lille,Martine,Rance,France,Daedalus Designs Imports,Medium,11,112,11/11/2003 0:00,10,10180,20.16.1555,100.0,S24_1578,Motorcycles,4,48,5355.36,Shipped,EMEA,2003
"Drammen 121, PR 744 Sentrum",Bergen,Veysel,Oeztan,Norway,Herkku Gifts,Small,11,112,11/18/2003 0:00,2,10188,+47 2267 3215,100.0,S24_1578,Motorcycles,4,25,2535.75,Shipped,EMEA,2003
5557 North Pendale Street,San Francisco,Julie,Murphy,USA,Mini Wheels Co.,Medium,12,112,12/1/2003 0:00,3,10201,6505555787,100.0,S24_1578,Motorcycles,4,39,4351.23,Shipped,NORTHAME,2003
"25, rue Lauriston",Paris,Dominique,Perrier,France,Auto Canal Petit,Small,1,112,1/15/2004 0:00,15,10211,(1) 47.55.6555,90.16,S24_1578,Motorcycles,1,25,2254.0,Shipped,EMEA,2004
636 St Kilda Road,Melbourne,Peter,Ferguson,Australia,"Australian Collectors, Co.",Small,2,112,2/20/2004 0:00,2,10223,03 9520 4555,91.29,S24_1578,Motorcycles,1,32,2921.28,Shipped,AUSTRALIA,2004
2678 Kingston Rd.,NYC,Michael,Frick,USA,Vitachrome Inc.,Small,4,112,4/5/2004 0:00,8,10237,2125551500,100.0,S24_1578,Motorcycles,2,20,2299.0,Shipped,NORTHAME,2004
7476 Moss Rd.,Newark,William,Brown,USA,Tekni Collectables Inc.,Small,5,112,5/18/2004 0:00,3,10251,2015559350,100.0,S24_1578,Motorcycles,2,26,2637.18,Shipped,NORTHAME,2004
25593 South Bay Ln.,Bridgewater,Julie,King,USA,Gift Depot Inc.,Medium,6,112,6/28/2004 0:00,3,10263,2035552570,100.0,S24_1578,Motorcycles,2,42,4307.52,Shipped,NORTHAME,2004
"67, rue des Cinquante Otages",Nantes,Janine,Labrune,France,La Rochelle Gifts,Small,7,112,7/23/2004 0:00,2,10275,40.67.8555,100.0,S24_1578,Motorcycles,3,21,2153.76,Shipped,EMEA,2004
39323 Spinnaker Dr.,Cambridge,Marta,Hernandez,USA,Marta's Replicas Co.,Medium,8,112,8/27/2004 0:00,7,10285,6175558555,100.0,S24_1578,Motorcycles,3,34,3716.88,Shipped,NORTHAME,2004
Keskuskatu 45,Helsinki,Matti,Karttunen,Finland,"Toys of Finland, Co.",Medium,9,112,9/30/2004 0:00,10,10299,90-224 8555,100.0,S24_1578,Motorcycles,3,47,5455.76,Shipped,EMEA,2004
Erling Skakkes gate 78,Stavern,Jonas,Bergulfsen,Norway,Baane Mini Imports,Small,10,112,10/15/2004 0:00,6,10309,07-98 9555,100.0,S24_1578,Motorcycles,4,21,2650.62,Shipped,EMEA,2004
7586 Pompton St.,Allentown,Kyung,Yu,USA,Diecast Classics Inc.,Medium,11,112,11/2/2004 0:00,2,10318,2155551555,100.0,S24_1578,Motorcycles,4,48,6437.28,Shipped,NORTHAME,2004
897 Long Airport Avenue,NYC,Kwai,Yu,USA,Land of Toys Inc.,Small,11,112,11/15/2004 0:00,7,10329,2125557818,87.78,S24_1578,Motorcycles,4,30,2633.4,Shipped,NORTHAME,2004
2-2-8 Roppongi,Minato-ku,Akiko,Shimamura,Japan,"Tokyo Collectables, Ltd",Small,11,112,11/23/2004 0:00,10,10339,+81 3 3584 0555,84.39,S24_1578,Motorcycles,4,27,2278.53,Shipped,ASIA,2004
9408 Furth Circle,Burlingame,Juri,Hirano,USA,Technics Stores Inc.,Medium,1,112,1/5/2005 0:00,2,10362,6505556809,96.92,S24_1578,Motorcycles,1,50,4846.0,Shipped,NORTHAME,2005
31 Duncan St. West End,South Brisbane,Tony,Calaghan,Australia,"Australian Gift Network, Co",Medium,2,112,2/2/2005 0:00,6,10374,61-7-3844-6555,100.0,S24_1578,Motorcycles,1,38,4197.1,Shipped,AUSTRALIA,2005
?kergatan 24,Boras,Maria,Larsson,Sweden,Scandinavian Gift Ideas,Medium,3,112,3/3/2005 0:00,1,10389,0695-34 6555,100.0,S24_1578,Motorcycles,1,45,4597.65,Shipped,EMEA,2005
Berkeley Gardens 12  Brewery,Liverpool,Elizabeth,Devon,UK,"UK Collectables, Ltd.",Medium,4,112,4/8/2005 0:00,8,10403,(171) 555-2282,100.0,S24_1578,Motorcycles,2,46,5287.7,Shipped,EMEA,2005
"C/ Moralzarzal, 86",Madrid,Diego,Freyre,Spain,Euro Shopping Channel,Medium,5,112,5/13/2005 0:00,3,10417,(91) 555 94 44,100.0,S24_1578,Motorcycles,2,35,3550.05,Disputed,EMEA,2005
Fauntleroy Circus,Manchester,Victoria,Ashworth,UK,"AV Stores, Co.",Small,3,50,3/18/2003 0:00,15,10110,(171) 555-1555,59.37,S24_1628,Classic Cars,1,29,1721.73,Shipped,EMEA,2003
"54, rue Royale",Nantes,Carine,Schmitt,France,Atelier graphique,Small,5,50,5/20/2003 0:00,1,10123,40.32.2555,59.87,S24_1628,Classic Cars,2,50,2993.5,Shipped,EMEA,2003
59 rue de l'Abbaye,Reims,Paul,Henriot,France,Reims Collectables,Small,7,50,7/10/2003 0:00,1,10137,26.47.1555,49.81,S24_1628,Classic Cars,3,26,1295.06,Shipped,EMEA,2003
201 Miller Street,North Sydney,Anna,O'Hara,Australia,"Anna's Decorations, Ltd",Small,9,50,9/11/2003 0:00,8,10148,02 9936 8555,56.85,S24_1628,Classic Cars,3,47,2671.95,Shipped,AUSTRALIA,2003
Smagsloget 45,Aaarhus,Palle,Ibsen,Denmark,Heintze Collectables,Small,10,50,10/17/2003 0:00,7,10161,86 21 3555,53.33,S24_1628,Classic Cars,4,23,1226.59,Shipped,EMEA,2003
25593 South Bay Ln.,Bridgewater,Julie,King,USA,Gift Depot Inc.,Small,11,50,11/5/2003 0:00,5,10172,2035552570,42.76,S24_1628,Classic Cars,4,34,1453.84,Shipped,NORTHAME,2003
"Drammen 121, PR 744 Sentrum",Bergen,Veysel,Oeztan,Norway,Herkku Gifts,Small,11,50,11/12/2003 0:00,1,10181,+47 2267 3215,53.83,S24_1628,Classic Cars,4,34,1830.22,Shipped,EMEA,2003
2304 Long Airport Avenue,Nashua,Valarie,Young,USA,Online Diecast Creations Co.,Small,11,50,11/20/2003 0:00,6,10192,6035558647,53.83,S24_1628,Classic Cars,4,47,2530.01,Shipped,NORTHAME,2003
4092 Furth Circle,NYC,Jeff,Young,USA,Muscle Machine Inc,Small,12,50,12/2/2003 0:00,12,10204,2125557413,49.81,S24_1628,Classic Cars,4,45,2241.45,Shipped,NORTHAME,2003
"C/ Moralzarzal, 86",Madrid,Diego,Freyre,Spain,Euro Shopping Channel,Small,1,50,1/16/2004 0:00,5,10212,(91) 555 94 44,53.33,S24_1628,Classic Cars,1,45,2399.85,Shipped,EMEA,2004
361 Furth Circle,San Diego,Valarie,Thompson,USA,Collectable Mini Designs Co.,Small,2,50,2/26/2004 0:00,3,10226,7605558146,43.27,S24_1628,Classic Cars,1,36,1557.72,Shipped,NORTHAME,2004
"24, place Kluber",Strasbourg,Frederique,Citeaux,France,Mini Caravy,Small,4,50,4/13/2004 0:00,10,10241,88.60.1555,40.25,S24_1628,Classic Cars,2,21,845.25,Shipped,EMEA,2004
Strada Provinciale 124,Reggio Emilia,Maurizio,Moroni,Italy,L'ordine Souveniers,Small,7,50,7/6/2004 0:00,1,10266,0522-556555,48.3,S24_1628,Classic Cars,3,28,1352.4,Shipped,EMEA,2004
8489 Strong St.,Las Vegas,Sue,King,USA,Signal Gift Stores,Small,8,50,8/6/2004 0:00,1,10278,7025551838,45.28,S24_1628,Classic Cars,3,35,1584.8,Shipped,NORTHAME,2004
Village Close - 106 Linden Road Sandown,Singapore,Wendy,Victorino,Singapore,Handji Gifts& Co,Small,9,50,9/1/2004 0:00,13,10288,+65 224 1555,52.32,S24_1628,Classic Cars,3,50,2616.0,Shipped,ASIA,2004
"Drammensveien 126 A, PB 744 Sentrum",Oslo,Jan,Klaeboe,Norway,"Norway Gifts By Mail, Co.",Small,10,50,10/5/2003 0:00,3,10301,+47 2212 1555,51.32,S24_1628,Classic Cars,4,22,1129.04,Shipped,EMEA,2003
"C/ Moralzarzal, 86",Madrid,Diego,Freyre,Spain,Euro Shopping Channel,Small,10,50,10/16/2004 0:00,8,10311,(91) 555 94 44,49.3,S24_1628,Classic Cars,4,45,2218.5,Shipped,EMEA,2004
1785 First Street,New Bedford,Violeta,Benitez,USA,FunGiftIdeas.com,Small,11,50,11/4/2004 0:00,5,10321,5085552555,42.26,S24_1628,Classic Cars,4,48,2028.48,Shipped,NORTHAME,2004
Fauntleroy Circus,Manchester,Victoria,Ashworth,UK,"AV Stores, Co.",Small,11,50,11/17/2004 0:00,5,10332,(171) 555-1555,87.96,S24_1628,Classic Cars,4,20,1759.2,Shipped,EMEA,2004
59 rue de l'Abbaye,Reims,Paul,Henriot,France,Reims Collectables,Small,11,50,11/24/2004 0:00,6,10343,26.47.1555,36.21,S24_1628,Classic Cars,4,27,977.67,Shipped,EMEA,2004
78934 Hillside Dr.,Pasadena,Julie,Young,USA,Toys4GrownUps.com,Small,1,50,1/12/2005 0:00,11,10367,6265557265,38.5,S24_1628,Classic Cars,1,38,1463.0,Resolved,NORTHAME,2005
"C/ Moralzarzal, 86",Madrid,Diego,Freyre,Spain,Euro Shopping Channel,Medium,2,50,2/10/2005 0:00,3,10379,(91) 555 94 44,100.0,S24_1628,Classic Cars,1,32,3970.56,Shipped,EMEA,2005
3086 Ingle Ln.,San Jose,Sue,Frick,USA,The Sharp Gifts Warehouse,Small,4,50,4/22/2005 0:00,10,10407,4085553659,40.25,S24_1628,Classic Cars,2,64,2576.0,On Hold,NORTHAME,2005
